,DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,DateDay,DateMonth,DateYear
1377,07/09/2011,DFW,DEN,9.0,11.16458785,6.800735254,07,09,2011
1378,23/01/2012,LAX,IAH,12.63636364,10.77518151,10.96116719,23,01,2012
1379,11/11/2012,LGA,BOS,5.727272727,9.853046864,4.981785003,11,11,2012
1380,29/09/2011,MIA,ATL,12.59090909,10.95135731,9.669092098,29,09,2011
1381,20/11/2011,MIA,JFK,14.55172414,11.15519249,9.556546772,20,11,2011
1382,02/06/2012,ATL,BOS,10.5,10.23673578,8.003288798,02,06,2012
1383,26/02/2013,LGA,DTW,6.538461538,10.54175528,4.754215403,26,02,2013
1384,27/10/2011,ORD,LAS,13.33333333,11.03357341,9.898030839,27,10,2011
1385,26/05/2012,ORD,PHX,11.09090909,9.441616996,9.486376652,26,05,2012
1386,25/10/2012,DFW,DEN,8.9,11.77123239,6.365201448,25,10,2012
1387,12/07/2012,JFK,LAS,17.38235294,10.84877128,11.40976378,12,07,2012
1388,18/10/2011,ATL,ORD,10.1,12.03878882,8.801315691,18,10,2011
1389,22/07/2012,DTW,LGA,10.6,10.76359777,8.087677436,22,07,2012
1390,01/08/2012,SFO,ORD,17.06060606,12.00027325,11.65906137,01,08,2012
1391,06/04/2012,LGA,ORD,11.36363636,12.87157256,8.027010679,06,04,2012
1392,29/06/2012,LAS,DFW,10.83333333,10.57419046,7.55079418,29,06,2012
1393,26/12/2012,SEA,SFO,13.30434783,10.05898461,11.56182898,26,12,2012
1394,03/06/2012,ATL,MIA,11.43478261,10.50207345,10.27718606,03,06,2012
1395,10/09/2011,ORD,LAX,13.03703704,11.52943847,8.00231448,10,09,2011
1396,04/11/2012,MSP,ATL,9.777777778,10.05048812,9.625673731,04,11,2012
1397,23/11/2011,LGA,CLT,10.95454545,10.69254248,7.403199262,23,11,2011
1398,08/05/2012,DFW,PHL,9.357142857,10.28241094,9.572453611,08,05,2012
1399,18/12/2011,MSP,ATL,7.352941176,9.834016335,5.453681973,18,12,2011
1400,05/09/2012,ORD,PHX,12.72727273,10.05048812,9.447508204,05,09,2012
1401,07/10/2012,DFW,BOS,9.157894737,10.22125872,5.927929729,07,10,2012
1402,01/08/2012,DFW,LAX,14.66666667,11.77798956,9.052846126,01,08,2012
1403,13/01/2013,LGA,MIA,14.41666667,11.93632496,12.5244688,13,01,2013
1404,16/07/2012,LGA,BOS,5.923076923,12.61448137,5.219539227,16,07,2012
1405,04/11/2011,LAX,LAS,15.15625,12.02406912,10.23627129,04,11,2011
1406,06/09/2012,ORD,BOS,13.44444444,12.2571476,8.661734297,06,09,2012
1407,21/10/2011,ATL,PHL,8.315789474,11.56001253,6.08324321,21,10,2011
1408,01/03/2012,DTW,ORD,7.714285714,11.45875724,6.450146944,01,03,2012
1409,18/02/2013,LGA,DFW,8.375,11.25155953,6.438167441,18,02,2013
1410,08/12/2012,ATL,DFW,9.75,10.25208546,6.422616289,08,12,2012
1411,03/10/2011,LGA,CLT,9.411764706,10.90346657,7.80271446,03,10,2011
1412,25/10/2012,LAX,IAH,13.77777778,10.83204493,9.516517355,25,10,2012
1413,19/01/2012,ORD,MSP,12.56521739,12.03878882,10.59942574,19,01,2012
1414,15/06/2012,DFW,BOS,9.368421053,10.89806866,6.184303844,15,06,2012
1415,07/01/2012,LAX,JFK,17.80555556,12.45024846,11.0552365,07,01,2012
1416,18/11/2012,LAX,BOS,11.85714286,10.58061035,10.14044237,18,11,2012
1417,05/12/2012,LAX,IAH,12.72727273,10.561284,10.54325249,05,12,2012
1418,18/02/2012,DFW,PHL,8.0,8.865330457,6.32455532,18,02,2012
1419,14/10/2012,JFK,MCO,18.03125,10.93552998,12.41612992,14,10,2012
1420,11/11/2011,JFK,LAS,14.5862069,11.14574955,9.375184727,11,11,2011
1421,07/07/2012,MCO,EWR,16.84375,10.47514192,11.81062773,07,07,2012
1422,22/09/2011,LAX,ATL,12.78571429,11.87010585,8.556380088,22,09,2011
1423,22/09/2012,DEN,ORD,12.57894737,9.945391259,10.30272774,22,09,2012
1424,13/06/2012,DTW,LGA,12.63636364,10.99291838,10.781578,13,06,2012
1425,07/06/2012,SFO,BOS,9.545454545,11.94559578,6.419666752,07,06,2012
1426,27/01/2013,BOS,EWR,8.466666667,9.610763884,6.457184998,27,01,2013
1427,02/11/2011,ATL,MCO,11.73913043,11.76445066,8.164320332,02,11,2011
1428,24/12/2011,DEN,SFO,13.08695652,9.004688059,8.764147231,24,12,2011
1429,31/07/2012,JFK,LAS,15.23333333,10.66824278,9.953974543,31,07,2012
1430,19/11/2012,SFO,DEN,9.631578947,10.51539476,6.873544503,19,11,2012
1431,02/01/2012,ORD,DEN,12.82608696,10.58700821,9.703102474,02,01,2012
1432,01/12/2011,ORD,DEN,9.058823529,11.57511363,6.850826485,01,12,2011
1433,21/11/2011,DEN,PHX,10.52631579,10.80950718,8.500773959,21,11,2011
1434,21/02/2013,DFW,LGA,8.055555556,11.68463486,6.402869046,21,02,2013
1435,26/03/2012,ORD,BOS,12.125,12.33630287,9.312509119,26,03,2012
1436,28/01/2012,LGA,BOS,3.0,7.949794623,2.160246899,28,01,2012
1437,03/10/2011,SEA,DEN,9.833333333,10.43400108,7.625421878,03,10,2011
1438,04/10/2012,SFO,ATL,14.26923077,11.99427654,10.33656691,04,10,2012
1439,09/02/2012,ATL,DTW,9.578947368,10.58700821,8.434820616,09,02,2012
1440,29/02/2012,MIA,LGA,12.17391304,12.07076892,10.56001108,29,02,2012
1441,22/04/2012,MSP,ATL,10.31818182,10.5220199,8.120440779,22,04,2012
1442,26/08/2012,MSP,ATL,12.04166667,10.26730984,10.07570978,26,08,2012
1443,09/10/2011,EWR,SFO,14.7037037,11.55241587,10.15197902,09,10,2011
1444,03/11/2012,BOS,EWR,9.8,9.09212481,9.777525249,03,11,2012
1445,16/11/2012,PHL,ORD,10.61904762,12.01220914,7.338093693,16,11,2012
1446,21/11/2011,BOS,ORD,8.5,11.3174666,5.338539126,21,11,2011
1447,27/03/2012,ORD,DTW,9.470588235,11.20629091,8.016527046,27,03,2012
1448,03/06/2012,ORD,PHX,12.04347826,10.6804322,8.604852019,03,06,2012
1449,28/05/2012,DFW,LGA,10.95238095,11.03859354,8.38734875,28,05,2012
1450,26/12/2011,SFO,LAS,11.04761905,10.63741603,8.157672404,26,12,2011
1451,26/03/2012,DTW,LGA,8.176470588,10.99291838,7.195791254,26,03,2012
1452,07/10/2012,SFO,DFW,13.52,10.64980794,9.242654741,07,10,2012
1453,05/03/2013,ORD,PHL,8.125,9.8624898,5.536244214,05,03,2013
1454,17/02/2012,LAS,DFW,6.571428571,10.3848275,4.309458037,17,02,2012
1455,20/06/2012,ORD,LAS,11.09090909,10.51539476,7.457237398,20,06,2012
1456,02/09/2011,PHL,ATL,10.18181818,11.49443268,7.371995683,02,09,2011
1457,27/01/2013,JFK,LAX,17.57142857,12.98794407,12.35572198,27,01,2013
1458,13/05/2012,DFW,SFO,11.76190476,10.95660338,10.46376969,13,05,2012
1459,07/07/2012,MSP,DEN,12.79166667,9.715565373,8.816876932,07,07,2012
1460,17/01/2012,BOS,ORD,8.470588235,11.85722168,5.853606229,17,01,2012
1461,04/06/2012,BOS,LGA,8.941176471,12.9559418,6.959441323,04,06,2012
1462,01/12/2012,LGA,ATL,13.13043478,10.92490331,10.17262078,01,12,2012
1463,03/10/2012,ATL,MSP,12.22727273,10.95135731,9.763546478,03,10,2012
1464,17/11/2012,SFO,DEN,11.33333333,10.14997708,8.404363946,17,11,2012
1465,02/01/2013,SEA,SFO,12.83333333,10.5482876,10.3321645,02,01,2013
1466,08/01/2013,ATL,PHL,7.875,11.22906257,6.561249881,08,01,2013
1467,23/06/2012,BOS,ATL,13.04347826,10.7809465,10.18232989,23,06,2012
1468,07/04/2012,MCO,EWR,17.76666667,10.49537694,12.84304007,07,04,2012
1469,05/09/2011,ATL,MCO,12.7037037,11.53328775,8.654988845,05,09,2011
1470,30/01/2012,MCO,EWR,10.45454545,10.79813534,8.192489433,30,01,2012
1471,03/11/2012,JFK,MCO,17.85714286,10.16605456,12.50210066,03,11,2012
1472,04/12/2011,ORD,DFW,9.80952381,11.99427654,7.460690636,04,12,2011
1473,29/02/2012,LAX,ATL,15.14285714,11.42646248,10.84815835,29,02,2012
1474,06/11/2011,DFW,BOS,7.625,10.84877128,4.991659711,06,11,2011
1475,08/01/2012,ORD,LGA,10.72727273,12.80666409,8.982426325,08,01,2012
1476,28/01/2012,PHL,DFW,7.615384615,8.076712682,6.958669192,28,01,2012
1477,18/09/2011,SFO,ATL,9.666666667,10.91956718,7.136759302,18,09,2011
1478,25/09/2012,EWR,BOS,14.31818182,11.69876353,11.93788034,25,09,2012
1479,19/05/2012,JFK,LAX,16.625,12.72729144,11.21275196,19,05,2012
1480,11/10/2012,LGA,ORD,14.48,14.00779141,11.44595999,11,10,2012
1481,14/03/2012,EWR,ATL,10.3125,11.12193089,12.95488968,14,03,2012
1482,24/10/2011,ATL,MSP,11.75,11.15989608,8.753881127,24,10,2011
1483,30/08/2012,LAS,ORD,15.1,10.48191135,11.396763,30,08,2012
1484,10/05/2012,DFW,SFO,11.22727273,11.2782025,7.849366478,10,05,2012
1485,05/12/2011,LAS,JFK,9.105263158,10.73431968,5.801290439,05,12,2011
1486,19/12/2011,LGA,DTW,9.7,10.63118906,7.384906371,19,12,2011
1487,14/05/2012,ORD,DTW,9.055555556,11.45475085,6.475948463,14,05,2012
1488,19/07/2012,LAS,JFK,13.53333333,11.20170302,8.748333175,19,07,2012
1489,18/11/2011,CLT,ATL,7.9375,10.5933842,5.638779419,18,11,2011
1490,19/12/2011,ATL,CLT,14.33333333,10.8208101,12.57902556,19,12,2011
1491,20/03/2012,JFK,LAX,14.46428571,13.00723408,11.28578963,20,03,2012
1492,05/01/2013,ORD,PHX,11.27272727,9.148218535,8.030784924,05,01,2013
1493,12/01/2012,ATL,CLT,8.684210526,10.89806866,6.642059851,12,01,2012
1494,11/01/2013,DEN,LAS,7.625,9.899790558,4.964876635,11,01,2013
1495,01/07/2012,ORD,LAS,12.91666667,10.19779959,9.221509198,01,07,2012
1496,22/04/2012,ORD,IAH,8.411764706,10.7809465,5.799340733,22,04,2012
1497,14/10/2012,LGA,ATL,13.35714286,12.00326439,9.302386335,14,10,2012
1498,31/10/2012,DFW,SFO,10.11764706,10.74608613,8.184454418,31,10,2012
1499,05/02/2012,EWR,ATL,12.94117647,9.972225906,14.33732275,05,02,2012
1500,03/02/2012,LAX,DEN,12.125,11.50226873,10.0317431,03,02,2012
1501,08/03/2012,ORD,SEA,6.214285714,10.67434745,5.337509812,08,03,2012
1502,20/12/2011,PHL,DFW,7.357142857,9.684738625,5.799298935,20,12,2011
1503,08/08/2012,ORD,PHL,12.04761905,11.89244116,10.09195814,08,08,2012
1504,22/03/2012,BOS,ATL,9.157894737,11.50226873,7.342896476,22,03,2012
1505,29/11/2011,MIA,LGA,11.18181818,10.84321248,7.681991084,29,11,2011
1506,24/06/2012,PHL,MCO,16.5625,10.22125872,11.27640271,24,06,2012
1507,16/04/2012,BOS,ORD,15.55555556,12.31113413,11.69922198,16,04,2012
1508,23/12/2011,DFW,SFO,14.92857143,9.998679906,10.61420631,23,12,2011
1509,29/05/2012,ATL,PHL,9.55,12.24143142,7.830271892,29,05,2012
1510,31/10/2012,DEN,ORD,9.5625,10.4886563,8.445659635,31,10,2012
1511,13/12/2012,LGA,MIA,13.86363636,11.22906257,11.81321074,13,12,2012
1512,03/12/2011,DEN,ORD,7.733333333,9.332238541,5.775152029,03,12,2011
1513,11/02/2013,BOS,SFO,7.428571429,12.0879842,6.524678427,11,02,2013
1514,02/05/2012,LGA,ATL,12.16666667,12.76541492,10.74473245,02,05,2012
1515,25/05/2012,ATL,ORD,9.761904762,11.51007198,7.758252135,25,05,2012
1516,11/03/2012,DFW,LGA,9.666666667,11.04360019,7.483314774,11,03,2012
1517,30/10/2011,LAX,IAH,14.10714286,11.04859343,9.28694538,30,10,2011
1518,28/12/2011,BOS,EWR,11.875,9.294305524,9.552202114,28,12,2011
1519,05/11/2012,ATL,MCO,11.45454545,11.96705014,10.27121393,05,11,2012
1520,27/12/2011,MIA,JFK,15.40625,10.5220199,10.45376726,27,12,2011
1521,17/11/2011,SFO,DFW,10.68181818,11.81141296,8.225317268,17,11,2011
1522,01/06/2012,ORD,PHX,9.263157895,10.14188607,6.072177948,01,06,2012
1523,08/12/2012,DEN,MSP,5.666666667,8.679523219,3.915780041,08,12,2012
1524,14/03/2012,ATL,SFO,8.352941176,10.37769565,7.18454223,14,03,2012
1525,01/07/2012,LGA,ORD,15.10344828,12.1525421,10.66149557,01,07,2012
1526,20/09/2012,LAX,ORD,16.84375,12.56428004,11.43032011,20,09,2012
1527,16/09/2012,MIA,ATL,13.5,10.18991385,10.45487197,16,09,2012
1528,18/11/2012,DEN,SFO,11.66666667,10.25971319,9.624621205,18,11,2012
1529,11/10/2012,MIA,LGA,12.26086957,11.26048288,9.502236059,11,10,2012
1530,19/04/2012,LGA,MIA,8.529411765,11.94867584,6.26615559,19,04,2012
1531,15/09/2011,DEN,SFO,11.5,11.24259329,7.071067812,15,09,2011
1532,04/09/2011,MSP,ATL,8.611111111,8.74925006,6.971698155,04,09,2011
1533,04/06/2012,ATL,CLT,8.882352941,10.85431356,6.845457919,04,06,2012
1534,22/07/2012,ATL,MSP,14.42857143,10.6186724,9.554632661,22,07,2012
1535,16/11/2011,ORD,LAX,13.76923077,12.19616926,9.386405882,16,11,2011
1536,05/12/2012,LAX,ATL,10.47619048,11.31314452,9.760220528,05,12,2012
1537,09/02/2012,ORD,DEN,11.76190476,11.35592107,10.17794067,09,02,2012
1538,16/01/2013,DTW,ORD,5.454545455,11.63067809,4.156047073,16,01,2013
1539,21/10/2011,LAS,JFK,13.73333333,10.96183473,9.104501855,21,10,2011
1540,16/06/2012,ORD,EWR,10.45,10.5482876,8.055563622,16,06,2012
1541,22/06/2012,ATL,MSP,11.7826087,10.86534895,8.05637253,22,06,2012
1542,06/02/2013,DEN,DFW,7.571428571,11.41010294,5.931847367,06,02,2013
1543,14/11/2011,DEN,PHX,8.176470588,11.84099029,5.352981577,14,11,2011
1544,01/09/2011,SFO,SEA,12.2,11.64159505,7.64852927,01,09,2011
1545,15/09/2011,EWR,ORD,11.69565217,12.67173924,7.818595448,15,09,2011
1546,20/02/2012,LAS,DEN,11.5,10.21347175,8.169338727,20,02,2012
1547,07/04/2012,MSP,ORD,7.933333333,8.473134618,5.750362307,07,04,2012
1548,10/09/2012,LGA,CLT,7.571428571,11.38112382,5.853523406,10,09,2012
1549,13/10/2012,DEN,DFW,12.27272727,10.10089594,9.082593599,13,10,2012
1550,11/03/2012,DFW,LAX,13.88888889,11.52171599,11.03955592,11,03,2012
1551,21/10/2011,ATL,BOS,8.777777778,11.39359863,5.826466547,21,10,2011
1552,08/03/2012,LAS,SFO,10.0,10.90346657,8.972179222,08,03,2012
1553,20/03/2012,JFK,SFO,11.90909091,12.5149629,9.211323729,20,03,2012
1554,26/01/2013,SFO,BOS,12.0952381,9.834016335,8.360052404,26,01,2013
1555,30/12/2011,PHX,DEN,12.72,10.69856825,8.782178925,30,12,2011
1556,29/11/2011,LAX,ATL,11.375,11.14101009,8.155086436,29,11,2011
1557,15/12/2012,PHX,DEN,9.1,9.674348761,6.980423754,15,12,2012
1558,17/02/2013,LAX,DFW,13.4,11.07336107,9.309493363,17,02,2013
1559,02/03/2012,MSP,ORD,7.647058824,11.59381966,5.94707046,02,03,2012
1560,05/08/2012,PHL,BOS,7.933333333,9.511127243,6.385996585,05,08,2012
1561,22/11/2011,EWR,ORD,10.95238095,11.49443268,8.096148408,22,11,2011
1562,12/10/2012,ATL,MIA,13.88461538,10.75194163,9.803374615,12,10,2012
1563,15/09/2012,JFK,SFO,18.33333333,11.93322442,12.04515315,15,09,2012
1564,17/09/2011,PHX,ORD,12.20833333,10.00741517,8.187897573,17,09,2011
1565,25/11/2012,DTW,LGA,12.4,10.5352,8.010409894,25,11,2012
1566,07/12/2012,DFW,DEN,8.722222222,11.20629091,5.716905329,07,12,2012
1567,14/12/2011,DEN,SFO,11.19047619,11.18323776,7.678665559,14,12,2011
1568,18/10/2012,ORD,DFW,12.30769231,12.84321455,8.92533128,18,10,2012
1569,23/12/2011,DFW,LAX,16.09677419,11.34744389,10.9281131,23,12,2011
1570,07/10/2011,LGA,BOS,6.769230769,12.32878785,5.27816013,07,10,2011
1571,04/09/2012,LAX,LAS,18.59459459,11.38529137,12.9517469,04,09,2012
1572,24/12/2012,DTW,ORD,9.142857143,7.841649794,9.725914178,24,12,2012
1573,21/04/2012,MCO,EWR,16.19230769,10.42705517,12.3515804,21,04,2012
1574,02/03/2013,PHX,DEN,12.31818182,9.674348761,9.992313063,02,03,2013
1575,16/11/2011,MIA,LGA,10.3,11.18787125,6.981931568,16,11,2011
1576,13/09/2011,BOS,LAX,11.31818182,10.84877128,7.803456887,13,09,2011
1577,15/04/2012,BOS,ORD,12.30434783,11.60865056,9.348965828,15,04,2012
1578,09/09/2012,EWR,LAX,15.82758621,11.08806529,11.46755973,09,09,2012
1579,01/02/2012,MIA,JFK,13.52,10.54175528,9.639847855,01,02,2012
1580,20/05/2012,EWR,SFO,9.368421053,11.26936373,6.361433506,20,05,2012
1581,07/10/2012,LAS,SFO,16.58064516,11.12193089,11.71828825,07,10,2012
1582,05/07/2012,ORD,LAS,10.77272727,10.34889236,7.057126207,05,07,2012
1583,20/01/2012,PHL,MCO,11.77272727,10.5352,8.943908905,20,01,2012
1584,11/07/2012,JFK,MIA,15.60606061,10.41308525,10.63878339,11,07,2012
1585,07/02/2013,PHX,DEN,9.111111111,11.29138259,6.379091664,07,02,2013
1586,16/03/2012,ATL,DTW,9.6,10.93552998,7.823042886,16,03,2012
1587,16/06/2012,CLT,LGA,10.22727273,9.161982256,7.07734022,16,06,2012
1588,16/12/2011,SEA,SFO,10.95454545,11.37694695,7.240608188,16,12,2011
1589,22/02/2012,DFW,PHL,9.055555556,10.91421574,6.140245466,22,02,2012
1590,20/08/2012,LAS,ORD,14.62068966,10.80382993,9.693200095,20,08,2012
1591,11/09/2011,MCO,EWR,12.56,10.55479712,8.170475302,11,09,2011
1592,10/10/2012,BOS,SFO,11.34782609,11.63432418,7.40766615,10,10,2012
1593,25/02/2013,MSP,ATL,9.944444444,10.93022421,8.149140859,25,02,2013
1594,31/07/2012,ORD,LAX,15.51612903,12.09083803,9.936031964,31,07,2012
1595,16/12/2011,EWR,LAX,11.95454545,11.60495388,9.2349093,16,12,2011
1596,06/09/2012,DFW,PHL,7.666666667,10.72247853,5.72795983,06,09,2012
1597,03/03/2012,ORD,PHX,9.15,10.11740026,6.815423685,03,03,2012
1598,06/12/2012,ORD,EWR,8.133333333,12.08226341,6.674756996,06,12,2012
1599,08/05/2012,ATL,MCO,14.44444444,11.92077045,11.77785841,08,05,2012
1600,28/10/2012,LAX,SFO,15.83333333,12.49440571,11.92818549,28,10,2012
1601,15/11/2011,LAS,JFK,11.48,10.48191135,7.958852514,15,11,2011
1602,29/02/2012,ATL,MSP,11.61904762,10.58061035,8.610901175,29,02,2012
1603,10/09/2012,MSP,ATL,10.21052632,10.88178056,10.6017763,10,09,2012
1604,21/11/2012,MSP,ORD,11.57142857,11.20629091,10.26436276,21,11,2012
1605,30/11/2012,ORD,EWR,11.05555556,12.01220914,10.09643048,30,11,2012
1606,07/03/2012,LGA,DFW,7.066666667,11.52943847,4.589843861,07,03,2012
1607,25/09/2011,SFO,JFK,12.11111111,12.74142776,8.011210095,25,09,2011
1608,14/08/2012,CLT,LGA,9.117647059,11.07336107,7.016786595,14,08,2012
1609,14/02/2013,ORD,EWR,8.866666667,11.65244848,8.500980336,14,02,2013
1610,06/09/2012,MIA,LGA,12.91304348,10.95660338,9.83460053,06,09,2012
1611,10/11/2012,ATL,EWR,10.44444444,9.674348761,8.66515824,10,11,2012
1612,16/09/2012,DFW,PHL,11.0,10.29739075,11.01703227,16,09,2012
1613,12/01/2013,PHX,ORD,13.13043478,9.03429147,10.20385109,12,01,2013
1614,28/08/2012,BOS,LAX,12.88461538,10.76359777,8.228374921,28,08,2012
1615,09/07/2012,LAS,DEN,13.12,10.508746,9.346657156,09,07,2012
1616,10/02/2012,SEA,DEN,9.866666667,10.62494123,11.43844811,10,02,2012
1617,10/05/2012,ATL,DTW,11.15,11.36435988,9.53263094,10,05,2012
1618,11/07/2012,ATL,SFO,12.30434783,10.91956718,8.772036058,11,07,2012
1619,23/05/2012,JFK,SFO,16.48484848,12.91056302,12.13239777,23,05,2012
1620,27/10/2012,JFK,MCO,17.25806452,10.2290133,12.21192789,27,10,2012
1621,27/02/2013,DFW,BOS,8.2,10.90346657,6.315513778,27,02,2013
1622,23/03/2012,IAH,ORD,11.6,11.4746973,8.905350255,23,03,2012
1623,21/01/2013,DTW,LGA,8.588235294,10.59973847,5.927255093,21,01,2013
1624,27/09/2011,ORD,LAS,11.60869565,10.58700821,7.578313139,27,09,2011
1625,14/08/2012,LAX,SEA,13.14285714,11.42238603,9.176113458,14,08,2012
1626,09/10/2011,DTW,ORD,11.31578947,10.18199462,8.524817571,09,10,2011
1627,18/01/2013,LAX,IAH,11.23809524,10.74608613,8.595956968,18,01,2013
1628,24/11/2011,DTW,LGA,12.45454545,9.998679906,10.15933665,24,11,2011
1629,28/11/2012,PHL,ATL,8.764705882,11.54860591,6.959969574,28,11,2012
1630,16/07/2012,DEN,SEA,11.68,11.09294105,8.229621295,16,07,2012
1631,23/02/2012,PHL,BOS,5.909090909,11.24259329,5.146932008,23,02,2012
1632,22/12/2012,BOS,PHL,9.8,7.75621612,8.410877311,22,12,2012
1633,27/05/2012,ATL,MIA,11.92307692,9.332238541,8.332697412,27,05,2012
1634,21/10/2012,DEN,ATL,7.555555556,10.85431356,5.249338583,21,10,2012
1635,02/10/2011,LAX,ATL,11.15,11.38529137,8.355741801,02,10,2011
1636,08/03/2012,MSP,ATL,8.947368421,11.3044702,7.27609239,08,03,2012
1637,11/01/2013,DEN,LAX,17.9375,11.05357334,13.04072405,11,01,2013
1638,19/12/2011,LGA,DFW,8.823529412,11.04859343,7.143487367,19,12,2011
1639,29/04/2012,ATL,LGA,12.70833333,12.03585416,10.5602996,29,04,2012
1640,28/07/2012,SEA,SFO,13.48275862,10.89265509,9.264450834,28,07,2012
1641,09/02/2012,MIA,JFK,9.882352941,10.06744256,9.642888266,09,02,2012
1642,03/10/2011,EWR,ORD,9.157894737,12.54649706,5.899747244,03,10,2011
1643,14/06/2012,DEN,MSP,9.545454545,11.29575534,6.419666752,14,06,2012
1644,01/08/2012,SEA,LAX,12.38461538,11.47072504,8.676759409,01,08,2012
1645,17/01/2013,MSP,ATL,10.33333333,10.88178056,8.598449473,17,01,2013
1646,18/08/2012,DEN,SEA,15.2,10.28991588,9.664724339,18,08,2012
1647,28/02/2013,EWR,LAX,11.7,10.17404162,10.0895986,28,02,2013
1648,10/02/2012,LGA,MIA,8.352941176,11.23358372,5.733031228,10,02,2012
1649,25/06/2012,LAX,DFW,14.21428571,12.31872048,9.334750459,25,06,2012
1650,20/02/2012,DEN,PHX,10.23529412,11.62702485,10.83702803,20,02,2012
1651,16/04/2012,LAX,DFW,13.72,12.24406,10.28558862,16,04,2012
1652,11/08/2012,ORD,IAH,10.52631579,9.13435248,8.153856763,11,08,2012
1653,31/10/2011,MSP,ORD,9.736842105,10.99291838,7.585381447,31,10,2011
1654,30/08/2012,DFW,PHL,9.866666667,11.02349244,11.34439236,30,08,2012
1655,29/07/2012,PHL,MCO,13.81481481,10.25208546,9.059788744,29,07,2012
1656,16/04/2012,LGA,MIA,11.23809524,11.12193089,10.68131435,16,04,2012
1657,19/10/2012,ATL,EWR,9.894736842,11.26492859,7.430378612,19,10,2012
1658,17/01/2012,LAS,LAX,14.33333333,11.21998724,10.23944109,17,01,2012
1659,26/12/2011,ATL,MIA,17.46875,10.31963724,12.33663408,26,12,2011
1660,27/04/2012,SFO,JFK,11.73913043,12.52176526,8.421926962,27,04,2012
1661,12/08/2012,ATL,BOS,10.13636364,11.01843144,7.285311083,12,08,2012
1662,01/03/2013,ORD,LGA,8.588235294,12.90688457,6.255585739,01,03,2013
1663,15/06/2012,ORD,LAX,16.2,12.50357023,11.72206878,15,06,2012
1664,04/02/2013,LAX,DEN,12.64,10.91421574,10.2464628,04,02,2013
1665,25/09/2011,ATL,PHL,13.35714286,11.62702485,9.27846685,25,09,2011
1666,25/12/2012,LAX,DEN,10.22727273,10.05048812,7.969775155,25,12,2012
1667,06/02/2012,LAX,JFK,15.60714286,13.15153977,13.26186202,06,02,2012
1668,12/01/2013,JFK,LAX,20.07692308,12.39293355,12.9439777,12,01,2013
1669,29/05/2012,DFW,DEN,9.882352941,11.6560523,10.08639153,29,05,2012
1670,02/01/2012,DFW,SFO,12.26923077,10.42008329,8.986913563,02,01,2012
1671,24/10/2012,SFO,ORD,12.92307692,12.19077135,8.447120584,24,10,2012
1672,20/12/2012,LAX,ORD,14.4137931,11.95788562,10.37344564,20,12,2012
1673,05/09/2012,DEN,DFW,11.77777778,11.04859343,12.04186597,05,09,2012
1674,29/06/2012,DFW,PHL,10.7,10.79813534,8.040031422,29,06,2012
1675,25/01/2013,SFO,SEA,9.105263158,11.38944962,5.801290439,25,01,2013
1676,20/04/2012,BOS,LAX,8.666666667,10.82643597,5.656854249,20,04,2012
1677,05/09/2011,ORD,LAX,13.03448276,12.24930606,8.457806025,05,09,2011
1678,06/09/2011,BOS,ATL,10.7826087,11.55621807,7.856419042,06,09,2011
1679,16/03/2012,LAS,JFK,13.875,11.21998724,11.21068008,16,03,2012
1680,26/10/2011,CLT,ATL,10.55555556,10.87631943,7.927778579,26,10,2011
1681,24/04/2012,LGA,DTW,7.5,10.7284085,4.760952286,24,04,2012
1682,20/10/2012,ATL,MSP,10.8,9.476695944,8.513765943,20,10,2012
1683,27/11/2011,DFW,ORD,14.79310345,11.51007198,9.936869694,27,11,2011
1684,01/05/2012,MIA,LGA,10.26315789,11.52943847,8.122958583,01,05,2012
1685,31/12/2011,DTW,ATL,9.5,8.433026067,6.947280467,31,12,2011
1686,16/10/2012,SFO,ATL,9.631578947,10.4615289,8.334736724,16,10,2012
1687,24/02/2012,MIA,JFK,12.63636364,11.00316552,10.30277565,24,02,2012
1688,15/02/2012,SFO,DFW,6.625,11.22906257,4.773189011,15,02,2012
1689,20/02/2013,PHL,DFW,7.0,10.6186724,6.964194139,20,02,2013
1690,07/10/2012,DEN,ORD,15.46428571,10.8208101,11.97677426,07,10,2012
1691,11/08/2012,SEA,LAX,14.56666667,10.83763706,8.91601942,11,08,2012
1692,24/05/2012,ORD,SEA,15.73333333,11.05853999,10.88159894,24,05,2012
1693,19/02/2012,LAS,LAX,12.95833333,11.60495388,9.630021747,19,02,2012
1694,11/12/2012,ORD,EWR,9.1875,11.44267977,8.463401601,11,12,2012
1695,20/09/2012,EWR,MCO,11.86363636,10.42705517,8.811764077,20,09,2012
1696,05/10/2011,ORD,EWR,10.16666667,12.22558167,7.957608272,05,10,2011
1697,21/01/2012,SEA,ORD,7.5625,9.890535077,4.871259249,21,01,2012
1698,07/03/2012,EWR,MCO,12.57142857,11.12193089,11.22306299,07,03,2012
1699,03/03/2012,EWR,ATL,6.833333333,9.175645143,6.534291828,03,03,2012
1700,12/07/2012,LGA,CLT,13.47619048,11.56001253,10.7917517,12,07,2012
