,DateOfDeparture,Departure,Arrival,WeeksToDeparture,log_PAX,std_wtd,DateDay,DateMonth,DateYear,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees
2542,20/03/2012,JFK,LAX,14.46428571,13.00723408,11.28578963,20,03,2012,21,16,11,14,12,9,100,84,68,1027,1026,1024,16,8,0,21,8,23.0,0.00,5,Fog,127
2543,20/03/2012,JFK,SFO,11.90909091,12.5149629,9.211323729,20,03,2012,21,16,11,14,12,9,100,84,68,1027,1026,1024,16,8,0,21,8,23.0,0.00,5,Fog,127
2544,12/01/2012,ATL,CLT,8.684210526,10.89806866,6.642059851,12,01,2012,15,7,-1,8,4,-9,80,66,51,1014,1007,1003,16,16,6,52,22,72.0,T,6,Rain,252
2545,12/01/2012,ATL,BOS,11.47619048,11.57886987,10.1667057,12,01,2012,15,7,-1,8,4,-9,80,66,51,1014,1007,1003,16,16,6,52,22,72.0,T,6,Rain,252
2546,11/01/2013,DEN,LAS,7.625,9.899790558,4.964876635,11,01,2013,6,-6,-18,-5,-10,-22,88,59,29,1013,999,989,16,8,0,50,25,56.0,2.03,6,Fog-Snow,69
2547,11/01/2013,DEN,LAX,17.9375,11.05357334,13.04072405,11,01,2013,6,-6,-18,-5,-10,-22,88,59,29,1013,999,989,16,8,0,50,25,56.0,2.03,6,Fog-Snow,69
2548,01/07/2012,ORD,LAS,12.91666667,10.19779959,9.221509198,01,07,2012,33,27,20,22,19,15,93,66,38,1018,1013,1011,16,14,8,69,9,98.0,T,3,Rain-Thunderstorm,235
2549,14/10/2012,LGA,ATL,13.35714286,12.00326439,9.302386335,14,10,2012,19,14,8,12,8,0,93,76,58,1027,1020,1014,16,15,6,34,17,40.0,4.83,6,Rain,206
2550,14/10/2012,LGA,BOS,5.333333333,10.356135,5.262791056,14,10,2012,19,14,8,12,8,0,93,76,58,1027,1020,1014,16,15,6,34,17,40.0,4.83,6,Rain,206
2551,31/10/2012,DFW,SFO,10.11764706,10.74608613,8.184454418,31,10,2012,28,19,10,9,7,6,77,51,24,1016,1015,1013,16,16,16,23,9,34.0,0.00,0,,258
2552,31/10/2012,DFW,ATL,10.38888889,11.45475085,8.548401219,31,10,2012,28,19,10,9,7,6,77,51,24,1016,1015,1013,16,16,16,23,9,34.0,0.00,0,,258
2553,05/02/2012,EWR,ATL,12.94117647,9.972225906,14.33732275,05,02,2012,6,3,-1,-6,-8,-10,63,49,34,1022,1021,1020,16,16,16,24,13,35.0,0.00,4,,342
2554,03/02/2012,LAX,DEN,12.125,11.50226873,10.0317431,03,02,2012,23,16,8,8,1,-9,83,47,11,1017,1016,1014,16,16,16,19,5,24.0,0.00,2,,9
2555,03/02/2012,LAX,ORD,11.25,12.15529891,9.289920967,03,02,2012,23,16,8,8,1,-9,83,47,11,1017,1016,1014,16,16,16,19,5,24.0,0.00,2,,9
2556,08/03/2012,ORD,SEA,6.214285714,10.67434745,5.337509812,08,03,2012,17,10,3,12,1,-7,89,64,39,1023,1016,1007,16,13,5,56,24,76.0,7.11,5,Rain,285
2557,20/12/2011,PHL,DFW,7.357142857,9.684738625,5.799298935,20,12,2011,11,8,4,3,2,-1,86,70,53,1023,1021,1017,16,16,13,24,9,29.0,0.76,8,Rain,27
2558,08/08/2012,ORD,PHL,12.04761905,11.89244116,10.09195814,08,08,2012,29,26,22,22,18,14,87,65,43,1016,1014,1013,16,16,16,23,14,42.0,T,5,Rain,44
2559,22/03/2012,BOS,ATL,9.157894737,11.50226873,7.342896476,22,03,2012,28,21,13,13,12,9,87,60,33,1023,1019,1015,16,16,13,24,16,34.0,0.00,1,,252
2560,22/03/2012,BOS,LGA,7.230769231,12.91789823,7.80121621,22,03,2012,28,21,13,13,12,9,87,60,33,1023,1019,1015,16,16,13,24,16,34.0,0.00,1,,252
2561,29/11/2011,MIA,LGA,11.18181818,10.84321248,7.681991084,29,11,2011,26,22,17,17,14,11,87,67,46,1017,1015,1014,16,16,14,23,11,34.0,T,5,Rain,321
2562,24/06/2012,PHL,MCO,16.5625,10.22125872,11.27640271,24,06,2012,31,26,21,19,14,12,74,53,32,1017,1015,1012,16,16,16,21,9,27.0,T,5,,227
2563,23/12/2011,DFW,SFO,14.92857143,9.998679906,10.61420631,23,12,2011,7,5,3,1,0,-1,79,71,62,1031,1029,1026,16,16,16,35,18,40.0,0.00,8,,6
2564,23/12/2011,DFW,LAX,16.09677419,11.34744389,10.9281131,23,12,2011,7,5,3,1,0,-1,79,71,62,1031,1029,1026,16,16,16,35,18,40.0,0.00,8,,6
2565,29/05/2012,ATL,PHL,9.55,12.24143142,7.830271892,29,05,2012,29,26,22,20,19,18,84,70,55,1014,1012,1009,16,16,13,37,18,45.0,T,5,,59
2566,29/05/2012,ATL,EWR,13.17391304,11.36856502,10.89892478,29,05,2012,29,26,22,20,19,18,84,70,55,1014,1012,1009,16,16,13,37,18,45.0,T,5,,59
2567,31/10/2012,DEN,ORD,9.5625,10.4886563,8.445659635,31,10,2012,21,13,5,0,-3,-5,53,35,17,1018,1017,1015,16,16,16,27,15,34.0,0.00,3,,202
2568,31/10/2012,DEN,LAS,11.69565217,10.356135,8.070342916,31,10,2012,21,13,5,0,-3,-5,53,35,17,1018,1017,1015,16,16,16,27,15,34.0,0.00,3,,202
2569,03/12/2011,DEN,ORD,7.733333333,9.332238541,5.775152029,03,12,2011,-3,-9,-16,-4,-9,-17,92,83,73,1023,1019,1014,16,6,0,45,19,52.0,1.78,7,Fog-Snow,338
2570,03/12/2011,DEN,LAS,12.20833333,10.508746,8.890538041,03,12,2011,-3,-9,-16,-4,-9,-17,92,83,73,1023,1019,1014,16,6,0,45,19,52.0,1.78,7,Fog-Snow,338
2571,03/12/2011,DEN,DFW,9.352941176,9.161982256,7.825768145,03,12,2011,-3,-9,-16,-4,-9,-17,92,83,73,1023,1019,1014,16,6,0,45,19,52.0,1.78,7,Fog-Snow,338
2572,11/02/2013,BOS,SFO,7.428571429,12.0879842,6.524678427,11,02,2013,7,1,-7,6,0,-11,100,79,58,1028,1013,1003,16,8,1,23,12,29.0,5.08,8,Fog-Rain-Snow,194
2573,11/02/2013,BOS,ATL,9.176470588,11.75423158,9.409006949,11,02,2013,7,1,-7,6,0,-11,100,79,58,1028,1013,1003,16,8,1,23,12,29.0,5.08,8,Fog-Rain-Snow,194
2574,02/05/2012,LGA,ATL,12.16666667,12.76541492,10.74473245,02,05,2012,11,9,7,8,7,6,100,89,77,1024,1023,1021,16,13,2,24,15,40.0,T,8,,65
2575,11/03/2012,DFW,LGA,9.666666667,11.04360019,7.483314774,11,03,2012,18,14,10,11,10,9,96,78,60,1018,1015,1013,16,11,1,23,12,27.0,4.32,6,Rain,199
2576,11/03/2012,DFW,LAX,13.88888889,11.52171599,11.03955592,11,03,2012,18,14,10,11,10,9,96,78,60,1018,1015,1013,16,11,1,23,12,27.0,4.32,6,Rain,199
2577,30/10/2011,LAX,IAH,14.10714286,11.04859343,9.28694538,30,10,2011,24,18,12,16,9,1,90,57,23,1017,1016,1015,16,15,11,23,8,39.0,0.00,2,,242
2578,30/10/2011,LAX,DFW,12.04166667,11.338928,9.369140681,30,10,2011,24,18,12,16,9,1,90,57,23,1017,1016,1015,16,15,11,23,8,39.0,0.00,2,,242
2579,28/12/2011,BOS,EWR,11.875,9.294305524,9.552202114,28,12,2011,14,6,-2,12,0,-11,93,69,45,1003,994,990,16,16,10,53,32,69.0,0.51,3,Rain,252
2580,05/11/2012,ATL,MCO,11.45454545,11.96705014,10.27121393,05,11,2012,18,11,4,7,3,1,85,58,31,1019,1016,1014,16,16,14,23,8,26.0,0.25,4,Rain,11
2581,05/11/2012,ATL,EWR,10.31818182,11.00316552,8.085179644,05,11,2012,18,11,4,7,3,1,85,58,31,1019,1016,1014,16,16,14,23,8,26.0,0.25,4,Rain,11
2582,27/12/2011,MIA,JFK,15.40625,10.5220199,10.45376726,27,12,2011,28,24,21,21,19,17,87,73,58,1020,1017,1015,16,16,16,34,14,40.0,T,5,Rain,195
2583,17/11/2011,SFO,DFW,10.68181818,11.81141296,8.225317268,17,11,2011,16,13,11,11,9,9,89,78,67,1023,1021,1019,16,16,14,34,16,45.0,T,6,,268
2584,17/11/2011,SFO,LAS,11.58333333,11.18323776,8.777028648,17,11,2011,16,13,11,11,9,9,89,78,67,1023,1021,1019,16,16,14,34,16,45.0,T,6,,268
2585,01/06/2012,ORD,PHX,9.263157895,10.14188607,6.072177948,01,06,2012,18,14,9,9,7,3,89,63,37,1011,1009,1008,16,16,14,32,16,47.0,0.25,7,Rain,11
2586,08/12/2012,DEN,MSP,5.666666667,8.679523219,3.915780041,08,12,2012,11,3,-6,-6,-10,-17,68,43,17,1011,1007,1001,16,14,1,58,20,61.0,T,6,Snow,337
2587,14/03/2012,ATL,SFO,8.352941176,10.37769565,7.18454223,14,03,2012,27,22,16,16,13,10,90,63,36,1025,1023,1021,16,16,16,19,7,24.0,0.00,3,,287
2588,14/03/2012,ATL,MSP,10.04347826,10.39900989,6.711443828,14,03,2012,27,22,16,16,13,10,90,63,36,1025,1023,1021,16,16,16,19,7,24.0,0.00,3,,287
2589,14/03/2012,ATL,DTW,8.6,10.93022421,7.139427748,14,03,2012,27,22,16,16,13,10,90,63,36,1025,1023,1021,16,16,16,19,7,24.0,0.00,3,,287
2590,01/07/2012,LGA,ORD,15.10344828,12.1525421,10.66149557,01,07,2012,33,27,21,18,16,13,73,53,32,1010,1008,1006,16,16,16,34,15,50.0,0.00,3,,267
2591,01/07/2012,LGA,BOS,7.333333333,8.492869996,8.445906306,01,07,2012,33,27,21,18,16,13,73,53,32,1010,1008,1006,16,16,16,34,15,50.0,0.00,3,,267
2592,01/07/2012,LGA,DTW,11.17391304,10.05048812,7.081680424,01,07,2012,33,27,21,18,16,13,73,53,32,1010,1008,1006,16,16,16,34,15,50.0,0.00,3,,267
2593,20/09/2012,LAX,ORD,16.84375,12.56428004,11.43032011,20,09,2012,26,22,19,18,17,15,93,74,54,1014,1012,1011,16,15,10,32,10,37.0,0.00,1,Fog,248
2594,16/09/2012,MIA,ATL,13.5,10.18991385,10.45487197,16,09,2012,29,27,24,24,23,21,94,82,69,1017,1016,1015,16,16,11,26,9,32.0,6.86,7,Rain-Thunderstorm,115
2595,18/11/2012,DEN,SFO,11.66666667,10.25971319,9.624621205,18,11,2012,17,9,1,-4,-6,-7,56,38,19,1016,1014,1011,16,16,16,35,15,42.0,0.00,3,,244
2596,11/10/2012,MIA,LGA,12.26086957,11.26048288,9.502236059,11,10,2012,30,27,24,22,19,18,87,69,51,1020,1019,1017,16,16,16,27,12,39.0,0.00,3,,32
2597,19/04/2012,LGA,MIA,8.529411765,11.94867584,6.26615559,19,04,2012,19,14,8,8,6,4,77,61,45,1020,1018,1015,16,16,16,34,17,39.0,0.00,4,,176
2598,15/09/2011,DEN,SFO,11.5,11.24259329,7.071067812,15,09,2011,18,13,9,9,8,7,93,77,60,1023,1017,1012,16,15,5,37,17,37.0,0.00,6,Rain,180
2599,04/09/2011,MSP,ATL,8.611111111,8.74925006,6.971698155,04,09,2011,22,17,12,11,9,5,77,57,37,1023,1019,1015,16,16,11,35,19,50.0,T,4,Rain,321
2600,04/06/2012,ATL,CLT,8.882352941,10.85431356,6.845457919,04,06,2012,27,23,19,19,18,17,93,77,60,1013,1011,1009,16,15,6,26,14,39.0,6.10,7,Rain-Thunderstorm,284
2601,04/06/2012,ATL,SFO,9.238095238,11.10265448,6.456816258,04,06,2012,27,23,19,19,18,17,93,77,60,1013,1011,1009,16,15,6,26,14,39.0,6.10,7,Rain-Thunderstorm,284
2602,04/06/2012,ATL,MSP,10.42857143,11.05853999,8.346085481,04,06,2012,27,23,19,19,18,17,93,77,60,1013,1011,1009,16,15,6,26,14,39.0,6.10,7,Rain-Thunderstorm,284
2603,22/07/2012,ATL,MSP,14.42857143,10.6186724,9.554632661,22,07,2012,35,29,23,23,21,18,87,64,41,1023,1021,1019,16,16,16,16,5,34.0,0.00,3,,243
2604,22/07/2012,ATL,BOS,13.34482759,11.33465543,9.044634803,22,07,2012,35,29,23,23,21,18,87,64,41,1023,1021,1019,16,16,16,16,5,34.0,0.00,3,,243
2605,22/07/2012,ATL,LAX,12.16,11.41830065,9.753973549,22,07,2012,35,29,23,23,21,18,87,64,41,1023,1021,1019,16,16,16,16,5,34.0,0.00,3,,243
2606,22/07/2012,ATL,MIA,10.09090909,10.72247853,7.190662536,22,07,2012,35,29,23,23,21,18,87,64,41,1023,1021,1019,16,16,16,16,5,34.0,0.00,3,,243
2607,22/07/2012,ATL,LGA,12.0,12.20155159,9.450097768,22,07,2012,35,29,23,23,21,18,87,64,41,1023,1021,1019,16,16,16,16,5,34.0,0.00,3,,243
2608,16/11/2011,ORD,LAX,13.76923077,12.19616926,9.386405882,16,11,2011,8,4,-1,-3,-9,-13,61,43,24,1022,1017,1011,16,16,16,35,19,48.0,0.00,4,,292
2609,09/02/2012,ORD,DEN,11.76190476,11.35592107,10.17794067,09,02,2012,2,-2,-6,-5,-8,-9,84,66,47,1026,1023,1019,16,15,11,29,16,39.0,0.00,2,,245
2610,16/01/2013,DTW,ORD,5.454545455,11.63067809,4.156047073,16,01,2013,3,-1,-4,-4,-7,-9,81,61,40,1021,1014,1010,16,16,11,35,15,40.0,0.00,6,,234
2611,16/06/2012,ORD,EWR,10.45,10.5482876,8.055563622,16,06,2012,34,28,21,19,16,10,90,62,33,1017,1014,1010,16,16,8,48,18,60.0,7.87,7,Rain-Thunderstorm,200
2612,22/06/2012,ATL,MSP,11.7826087,10.86534895,8.05637253,22,06,2012,33,28,22,21,18,17,73,56,38,1015,1013,1010,16,16,14,24,6,27.0,0.51,4,Rain,230
2613,22/06/2012,ATL,LGA,10.08695652,12.47361938,6.788446358,22,06,2012,33,28,22,21,18,17,73,56,38,1015,1013,1010,16,16,14,24,6,27.0,0.51,4,Rain,230
2614,22/06/2012,ATL,ORD,11.7,11.30011786,10.2602965,22,06,2012,33,28,22,21,18,17,73,56,38,1015,1013,1010,16,16,14,24,6,27.0,0.51,4,Rain,230
2615,06/02/2013,DEN,DFW,7.571428571,11.41010294,5.931847367,06,02,2013,15,7,-1,-1,-6,-11,54,37,19,1017,1011,1006,16,13,2,29,14,37.0,0.25,6,Rain-Snow,333
2616,14/11/2011,DEN,PHX,8.176470588,11.84099029,5.352981577,14,11,2011,14,6,-2,-9,-14,-19,38,24,9,1007,1004,1000,16,16,16,58,24,71.0,0.00,2,,251
2617,01/09/2011,SFO,SEA,12.2,11.64159505,7.64852927,01,09,2011,22,17,12,13,11,9,83,69,55,1012,1010,1008,16,16,16,39,15,45.0,0.00,3,,276
2618,01/09/2011,SFO,DFW,11.45454545,11.32177868,7.920601665,01,09,2011,22,17,12,13,11,9,83,69,55,1012,1010,1008,16,16,16,39,15,45.0,0.00,3,,276
2619,01/09/2011,SFO,DEN,10.63636364,11.61969684,6.750981971,01,09,2011,22,17,12,13,11,9,83,69,55,1012,1010,1008,16,16,16,39,15,45.0,0.00,3,,276
2620,15/09/2011,EWR,ORD,11.69565217,12.67173924,7.818595448,15,09,2011,26,19,12,19,15,3,84,68,51,1020,1013,1011,16,14,5,45,16,58.0,1.27,6,Rain,305
2621,20/02/2012,LAS,DEN,11.5,10.21347175,8.169338727,20,02,2012,14,9,4,-9,-11,-12,33,25,17,1020,1018,1016,16,16,16,16,6,19.0,0.00,4,,191
2622,07/04/2012,MSP,ORD,7.933333333,8.473134618,5.750362307,07,04,2012,14,11,7,8,3,-4,100,68,35,1023,1019,1017,16,11,2,45,16,58.0,4.32,6,Rain,188
2623,10/09/2012,LGA,CLT,7.571428571,11.38112382,5.853523406,10,09,2012,21,17,13,14,8,5,90,66,42,1017,1013,1011,16,16,16,37,20,48.0,0.00,3,,330
2624,13/10/2012,DEN,DFW,12.27272727,10.10089594,9.082593599,13,10,2012,13,9,4,7,3,0,86,68,50,1021,1012,1007,16,14,3,56,15,63.0,13.21,7,Rain-Thunderstorm,296
2625,13/10/2012,DEN,MSP,7.2,8.989708254,4.768947173,13,10,2012,13,9,4,7,3,0,86,68,50,1021,1012,1007,16,14,3,56,15,63.0,13.21,7,Rain-Thunderstorm,296
2626,08/03/2012,LAS,SFO,10.0,10.90346657,8.972179222,08,03,2012,19,13,7,-8,-11,-13,31,22,13,1028,1025,1022,16,16,16,26,12,42.0,0.00,1,,69
2627,08/03/2012,LAS,DEN,11.04761905,11.02853973,7.99672552,08,03,2012,19,13,7,-8,-11,-13,31,22,13,1028,1025,1022,16,16,16,26,12,42.0,0.00,1,,69
2628,26/01/2013,SFO,BOS,12.0952381,9.834016335,8.360052404,26,01,2013,13,12,9,10,7,4,96,76,55,1019,1017,1016,16,15,3,53,30,61.0,0.00,4,Fog,275
2629,26/01/2013,SFO,ATL,7.705882353,9.499720628,5.839142765,26,01,2013,13,12,9,10,7,4,96,76,55,1019,1017,1016,16,15,3,53,30,61.0,0.00,4,Fog,275
2630,30/12/2011,PHX,DEN,12.72,10.69856825,8.782178925,30,12,2011,24,16,7,4,2,0,66,44,21,1019,1016,1014,16,16,16,19,5,21.0,0.00,1,,98
2631,30/12/2011,PHX,ORD,12.25,9.775731099,9.027735043,30,12,2011,24,16,7,4,2,0,66,44,21,1019,1016,1014,16,16,16,19,5,21.0,0.00,1,,98
2632,29/11/2011,LAX,ATL,11.375,11.14101009,8.155086436,29,11,2011,23,19,16,13,6,0,78,52,26,1019,1017,1016,16,16,16,21,4,23.0,0.00,4,Fog,279
2633,15/12/2012,PHX,DEN,9.1,9.674348761,6.980423754,15,12,2012,14,12,9,11,8,7,94,83,72,1016,1014,1012,16,15,8,29,11,35.0,6.35,8,Rain,182
2634,15/12/2012,PHX,ORD,11.23809524,8.974607153,8.011895917,15,12,2012,14,12,9,11,8,7,94,83,72,1016,1014,1012,16,15,8,29,11,35.0,6.35,8,Rain,182
2635,17/02/2013,LAX,DFW,13.4,11.07336107,9.309493363,17,02,2013,18,14,10,11,9,6,100,80,60,1017,1015,1014,16,10,0,23,9,26.0,0.00,3,Fog,153
2636,02/03/2012,MSP,ORD,7.647058824,11.59381966,5.94707046,02,03,2012,2,0,-2,0,-3,-7,100,81,61,1008,1005,1002,16,11,4,39,14,52.0,T,8,Snow,244
2637,05/08/2012,PHL,BOS,7.933333333,9.511127243,6.385996585,05,08,2012,37,30,23,24,22,19,91,65,39,1022,1018,1016,16,12,2,58,20,71.0,22.86,6,Rain-Thunderstorm,213
2638,05/08/2012,PHL,ATL,13.04545455,11.06349345,11.03016329,05,08,2012,37,30,23,24,22,19,91,65,39,1022,1018,1016,16,12,2,58,20,71.0,22.86,6,Rain-Thunderstorm,213
2639,22/11/2011,EWR,ORD,10.95238095,11.49443268,8.096148408,22,11,2011,11,8,6,8,6,1,96,83,70,1028,1025,1014,16,7,3,26,15,37.0,42.93,8,Rain,40
2640,12/10/2012,ATL,MIA,13.88461538,10.75194163,9.803374615,12,10,2012,26,21,16,15,12,9,78,64,50,1026,1024,1022,16,16,16,34,13,42.0,0.00,6,,323
2641,12/10/2012,ATL,MCO,13.44827586,11.4746973,9.321964105,12,10,2012,26,21,16,15,12,9,78,64,50,1026,1024,1022,16,16,16,34,13,42.0,0.00,6,,323
2642,12/10/2012,ATL,BOS,13.30434783,11.59381966,10.28871749,12,10,2012,26,21,16,15,12,9,78,64,50,1026,1024,1022,16,16,16,34,13,42.0,0.00,6,,323
2643,15/09/2012,JFK,SFO,18.33333333,11.93322442,12.04515315,15,09,2012,24,20,16,17,10,6,81,59,37,1020,1019,1018,16,16,16,35,22,48.0,0.00,4,,319
2644,17/09/2011,PHX,ORD,12.20833333,10.00741517,8.187897573,17,09,2011,36,31,25,12,7,3,39,26,13,1015,1011,1009,16,16,16,24,8,32.0,0.00,1,,152
2645,25/11/2012,DTW,LGA,12.4,10.5352,8.010409894,25,11,2012,4,1,-2,-4,-5,-7,78,66,54,1018,1014,1011,16,13,2,32,18,39.0,0.25,8,Snow,219
2646,14/12/2011,DEN,SFO,11.19047619,11.18323776,7.678665559,14,12,2011,8,2,-5,-3,-7,-9,81,55,28,1020,1013,1009,16,15,10,24,13,29.0,0.00,6,,214
2647,14/12/2011,DEN,SEA,9.235294118,10.4886563,7.471022451,14,12,2011,8,2,-5,-3,-7,-9,81,55,28,1020,1013,1009,16,15,10,24,13,29.0,0.00,6,,214
2648,14/12/2011,DEN,ORD,9.736842105,11.24259329,7.482142483,14,12,2011,8,2,-5,-3,-7,-9,81,55,28,1020,1013,1009,16,15,10,24,13,29.0,0.00,6,,214
2649,07/10/2011,LGA,BOS,6.769230769,12.32878785,5.27816013,07,10,2011,19,15,10,8,3,-3,72,47,22,1032,1030,1027,16,16,16,16,9,23.0,0.00,1,,29
2650,04/09/2012,LAX,LAS,18.59459459,11.38529137,12.9517469,04,09,2012,27,23,18,18,17,15,87,69,51,1016,1014,1013,16,16,16,26,10,32.0,0.00,3,Fog,271
2651,04/09/2012,LAX,ATL,11.60869565,11.21086754,9.447169516,04,09,2012,27,23,18,18,17,15,87,69,51,1016,1014,1013,16,16,16,26,10,32.0,0.00,3,Fog,271
2652,24/12/2012,DTW,ORD,9.142857143,7.841649794,9.725914178,24,12,2012,2,-1,-4,-3,-4,-8,85,74,63,1017,1013,1010,16,12,2,26,11,34.0,1.52,8,Snow,25
2653,21/04/2012,MCO,EWR,16.19230769,10.42705517,12.3515804,21,04,2012,28,23,18,21,18,17,100,76,51,1012,1008,1003,16,16,5,37,11,52.0,1.78,7,Rain,146
2654,02/03/2013,PHX,DEN,12.31818182,9.674348761,9.992313063,02,03,2013,29,20,11,1,-2,-6,48,30,11,1024,1021,1017,16,16,16,16,6,21.0,0.00,1,,118
2655,02/03/2013,PHX,ORD,13.52,9.927284556,10.01299156,02,03,2013,29,20,11,1,-2,-6,48,30,11,1024,1021,1017,16,16,16,16,6,21.0,0.00,1,,118
2656,16/11/2011,MIA,LGA,10.3,11.18787125,6.981931568,16,11,2011,29,27,24,23,22,21,88,77,65,1018,1017,1015,16,16,14,26,13,35.0,0.00,2,,115
2657,13/09/2011,BOS,LAX,11.31818182,10.84877128,7.803456887,13,09,2011,29,24,18,18,17,15,87,66,44,1014,1012,1010,16,14,6,35,16,52.0,0.00,1,,214
2658,13/09/2011,BOS,ATL,9.947368421,11.06349345,7.106129469,13,09,2011,29,24,18,18,17,15,87,66,44,1014,1012,1010,16,14,6,35,16,52.0,0.00,1,,214
2659,15/04/2012,BOS,ORD,12.30434783,11.60865056,9.348965828,15,04,2012,25,19,12,12,8,1,66,52,37,1015,1014,1012,16,16,16,32,16,39.0,T,7,,229
2660,15/04/2012,BOS,EWR,8.352941176,9.918164852,5.667243339,15,04,2012,25,19,12,12,8,1,66,52,37,1015,1014,1012,16,16,16,32,16,39.0,T,7,,229
2661,09/09/2012,EWR,LAX,15.82758621,11.08806529,11.46755973,09,09,2012,27,22,18,18,13,9,93,63,33,1012,1010,1008,16,16,16,39,12,47.0,T,6,Rain,312
2662,01/02/2012,MIA,JFK,13.52,10.54175528,9.639847855,01,02,2012,27,24,21,19,17,16,79,67,54,1024,1023,1021,16,16,16,27,17,42.0,0.00,5,,93
2663,20/05/2012,EWR,SFO,9.368421053,11.26936373,6.361433506,20,05,2012,27,20,13,14,7,1,72,46,19,1024,1023,1021,16,16,13,26,14,37.0,0.00,4,,66
2664,20/01/2012,PHL,MCO,11.77272727,10.5352,8.943908905,20,01,2012,2,0,-2,-4,-12,-17,64,45,26,1027,1023,1015,16,16,16,34,15,40.0,0.00,6,,318
2665,11/07/2012,JFK,MIA,15.60606061,10.41308525,10.63878339,11,07,2012,28,25,21,20,18,15,90,68,46,1022,1021,1019,16,16,16,21,9,27.0,0.00,6,,156
2666,07/02/2013,PHX,DEN,9.111111111,11.29138259,6.379091664,07,02,2013,23,17,11,7,4,1,77,51,25,1019,1015,1012,16,16,16,13,6,19.0,0.00,1,,116
2667,16/03/2012,ATL,DTW,9.6,10.93552998,7.823042886,16,03,2012,28,22,15,13,11,8,75,53,30,1024,1022,1020,16,16,16,21,8,37.0,T,5,,276
2668,16/03/2012,ATL,DEN,11.31818182,11.03357341,10.26499537,16,03,2012,28,22,15,13,11,8,75,53,30,1024,1022,1020,16,16,16,21,8,37.0,T,5,,276
2669,16/06/2012,CLT,LGA,10.22727273,9.161982256,7.07734022,16,06,2012,28,23,17,14,12,11,78,57,36,1025,1023,1021,16,16,16,26,13,39.0,0.00,5,,51
2670,16/12/2011,SEA,SFO,10.95454545,11.37694695,7.240608188,16,12,2011,9,7,4,6,5,2,96,87,77,1033,1032,1030,16,16,16,21,7,24.0,0.00,6,,144
2671,16/12/2011,SEA,DEN,10.0952381,11.00316552,6.378908699,16,12,2011,9,7,4,6,5,2,96,87,77,1033,1032,1030,16,16,16,21,7,24.0,0.00,6,,144
2672,22/02/2012,DFW,PHL,9.055555556,10.91421574,6.140245466,22,02,2012,26,19,13,13,6,-1,93,55,17,1010,1005,999,16,16,16,39,20,48.0,0.00,1,,223
2673,22/02/2012,DFW,ATL,10.0,12.18535777,7.958224258,22,02,2012,26,19,13,13,6,-1,93,55,17,1010,1005,999,16,16,16,39,20,48.0,0.00,1,,223
2674,20/08/2012,LAS,ORD,14.62068966,10.80382993,9.693200095,20,08,2012,38,33,27,21,16,13,54,41,28,1012,1008,1005,16,16,14,35,12,45.0,T,4,Rain-Thunderstorm,198
2675,11/09/2011,MCO,EWR,12.56,10.55479712,8.170475302,11,09,2011,33,28,23,24,23,22,100,78,56,1019,1017,1016,16,16,16,26,5,34.0,0.00,4,Thunderstorm,187
2676,10/10/2012,BOS,SFO,11.34782609,11.63432418,7.40766615,10,10,2012,17,14,11,16,13,9,100,89,78,1020,1013,1006,16,8,0,32,17,42.0,3.56,8,Rain,88
2677,10/10/2012,BOS,ORD,9.85,12.29586821,9.033708803,10,10,2012,17,14,11,16,13,9,100,89,78,1020,1013,1006,16,8,0,32,17,42.0,3.56,8,Rain,88
2678,25/02/2013,MSP,ATL,9.944444444,10.93022421,8.149140859,25,02,2013,3,-1,-5,-4,-6,-7,84,72,59,1021,1019,1018,14,11,6,13,2,19.0,0.00,5,,153
2679,31/07/2012,ORD,LAX,15.51612903,12.09083803,9.936031964,31,07,2012,29,25,20,21,19,17,90,71,51,1014,1013,1011,16,16,4,42,11,53.0,4.06,5,Rain-Thunderstorm,46
2680,31/07/2012,ORD,IAH,10.66666667,10.50207345,7.254883413,31,07,2012,29,25,20,21,19,17,90,71,51,1014,1013,1011,16,16,4,42,11,53.0,4.06,5,Rain-Thunderstorm,46
2681,31/07/2012,ORD,LGA,10.04347826,13.47670461,6.711443828,31,07,2012,29,25,20,21,19,17,90,71,51,1014,1013,1011,16,16,4,42,11,53.0,4.06,5,Rain-Thunderstorm,46
2682,31/07/2012,ORD,DEN,12.29166667,11.09294105,8.131950762,31,07,2012,29,25,20,21,19,17,90,71,51,1014,1013,1011,16,16,4,42,11,53.0,4.06,5,Rain-Thunderstorm,46
2683,16/12/2011,EWR,LAX,11.95454545,11.60495388,9.2349093,16,12,2011,15,10,5,9,-3,-8,83,57,31,1021,1017,1008,16,16,16,60,21,72.0,0.00,6,,295
2684,06/09/2012,DFW,PHL,7.666666667,10.72247853,5.72795983,06,09,2012,40,33,25,19,17,12,67,44,20,1013,1010,1008,16,16,16,29,9,35.0,0.00,3,,182
